"Date","Day","HPQ","GOOGL","MSFT","IBM","INTC","ADBE","AMZN","AAPL"
7/14/10 12:00 AM,14803,21.498638153076172,245.91590881347656,25.440000534057617,130.72000122070312,21.360000610351562,28.030000686645508,123.30000305175781,36.104286193847656
7/15/10 12:00 AM,14804,21.53496742248535,247.25726318359375,25.510000228881836,130.72000122070312,21.510000228881836,28.219999313354492,122.05999755859375,35.92142868041992
7/16/10 12:00 AM,14805,20.980926513671875,230.0350341796875,24.889999389648438,128.02999877929688,21.020000457763672,27.389999389648438,118.48999786376953,35.70000076293945
7/19/10 12:00 AM,14808,21.198909759521484,233.3233184814453,25.229999542236328,129.7899932861328,21.59000015258789,27.670000076293945,119.94000244140625,35.08285903930664
7/20/10 12:00 AM,14809,21.1671199798584,241.03604125976562,25.479999542236328,126.55000305175781,21.649999618530273,27.8700008392334,120.0999984741211,35.98428726196289
7/21/10 12:00 AM,14810,20.65395164489746,238.98898315429688,25.1200008392334,125.2699966430664,21.260000228881836,27.670000076293945,117.43000030517578,36.31999969482422
7/22/10 12:00 AM,14811,20.92188835144043,242.64764404296875,25.84000015258789,127.47000122070312,21.780000686645508,28.579999923706055,120.06999969482422,37.00285720825195
7/23/10 12:00 AM,14812,20.958219528198242,245.2752685546875,25.809999465942383,128.3800048828125,21.690000534057617,29.229999542236328,118.87000274658203,37.13428497314453
7/26/10 12:00 AM,14815,21.148956298828125,244.729736328125,26.100000381469727,128.41000366210938,21.709999084472656,29.170000076293945,118.4000015258789,37.040000915527344
7/27/10 12:00 AM,14816,21.60308837890625,246.56155395507812,26.15999984741211,128.6300048828125,21.579999923706055,29.219999313354492,117.12999725341797,37.72571563720703
7/28/10 12:00 AM,14817,21.403268814086914,242.41741943359375,25.950000762939453,128.42999267578125,21.329999923706055,28.690000534057617,117.12999725341797,37.279998779296875
7/29/10 12:00 AM,14818,21.0762939453125,242.73773193359375,26.030000686645508,128.02000427246094,21.030000686645508,28.700000762939453,116.86000061035156,36.87285614013672
7/30/10 12:00 AM,14819,20.908266067504883,242.66766357421875,25.809999465942383,128.39999389648438,20.600000381469727,28.719999313354492,117.88999938964844,36.75
8/2/10 12:00 AM,14822,21.598546981811523,245.45045471191406,26.329999923706055,130.75999450683594,21.149999618530273,29.600000381469727,120.06999969482422,37.407142639160156
8/3/10 12:00 AM,14823,21.507720947265625,245.16015625,26.15999984741211,130.3699951171875,20.8700008392334,29.1200008392334,122.41999816894531,37.41857147216797
8/4/10 12:00 AM,14824,21.239782333374023,253.4134063720703,25.729999542236328,131.27000427246094,20.729999542236328,29.700000762939453,127.58000183105469,37.568572998046875
8/5/10 12:00 AM,14825,21.04904556274414,254.30430603027344,25.3700008392334,131.8300018310547,20.670000076293945,29.440000534057617,127.83000183105469,37.38571548461914
8/6/10 12:00 AM,14826,21.02634048461914,250.36036682128906,25.549999237060547,130.13999938964844,20.649999618530273,29.229999542236328,128.32000732421875,37.15571594238281
8/9/10 12:00 AM,14829,19.34604835510254,252.9279327392578,25.610000610351562,132.0,20.649999618530273,29.520000457763672,128.8300018310547,37.39285659790039
8/10/10 12:00 AM,14830,19.223432540893555,252.1071014404297,25.06999969482422,131.83999633789062,19.81999969482422,29.170000076293945,130.0,37.058570861816406
8/11/10 12:00 AM,14831,18.514986038208008,246.11611938476562,24.860000610351562,129.8300018310547,19.43000030517578,28.25,125.88999938964844,35.74142837524414
8/12/10 12:00 AM,14832,18.228883743286133,246.25125122070312,24.489999771118164,128.3000030517578,19.450000762939453,28.079999923706055,126.55999755859375,35.970001220703125
8/13/10 12:00 AM,14833,18.36966323852539,243.4184112548828,24.399999618530273,127.87000274658203,19.149999618530273,28.010000228881836,124.69000244140625,35.58571243286133
8/16/10 12:00 AM,14836,18.415077209472656,243.0380401611328,24.5,127.7699966430664,19.469999313354492,27.360000610351562,126.06999969482422,35.37714385986328
8/17/10 12:00 AM,14837,18.53769302368164,245.50550842285156,24.709999084472656,128.4499969482422,19.530000686645508,27.959999084472656,128.86000061035156,35.9957160949707
8/18/10 12:00 AM,14838,18.78292465209961,241.31631469726562,24.81999969482422,129.38999938964844,19.59000015258789,28.100000381469727,129.64999389648438,36.15285873413086
8/19/10 12:00 AM,14839,18.51044464111328,234.21922302246094,24.440000534057617,128.89999389648438,18.899999618530273,27.690000534057617,127.56999969482422,35.6971435546875
8/20/10 12:00 AM,14840,18.097185134887695,231.24124145507812,24.229999542236328,127.5,18.90999984741211,27.920000076293945,127.76000213623047,35.66285705566406
8/23/10 12:00 AM,14843,17.729337692260742,232.26727294921875,24.280000686645508,126.47000122070312,18.700000762939453,27.81999969482422,126.5999984741211,35.11428451538086
8/24/10 12:00 AM,14844,17.43415069580078,225.92091369628906,24.040000915527344,124.9000015258789,18.40999984741211,27.93000030517578,124.52999877929688,34.27571487426758
8/25/10 12:00 AM,14845,17.366031646728516,227.53753662109375,24.100000381469727,125.2699966430664,18.479999542236328,27.479999542236328,126.8499984741211,34.698570251464844
8/26/10 12:00 AM,14846,17.356948852539062,225.71571350097656,23.81999969482422,122.77999877929688,18.18000030517578,27.3799991607666,124.86000061035156,34.325714111328125
8/27/10 12:00 AM,14847,17.257038116455078,229.64463806152344,23.93000030517578,124.7300033569336,18.3700008392334,27.979999542236328,126.63999938964844,34.51714324951172
